,timestamp,client_id,produit_id,price,quantity,revenue
7352,2022-12-07 20:14:53,3131,7,17,4,68
1448,2022-09-11 00:21:18,2919,200,17,5,85
8799,2022-12-10 14:47:15,978,188,18,6,108
4141,2022-08-10 10:20:36,3068,137,12,1,12
948,2022-08-06 16:04:41,1291,35,12,3,36
1381,2022-08-15 01:21:12,501,172,17,4,68
4649,2022-07-02 23:57:47,250,144,12,1,12
2514,2022-09-02 21:02:43,3777,231,17,1,17
3043,2022-07-15 23:59:23,3344,148,18,2,36
3717,2022-11-26 22:37:23,1780,118,12,2,24
1179,2022-11-16 04:57:43,2887,172,17,3,51
2254,2022-08-14 21:45:04,3696,68,12,1,12
3632,2022-11-01 22:46:33,2957,47,12,4,48
5509,2022-07-03 22:49:58,711,183,16,2,32
9392,2022-10-06 19:26:14,284,188,18,7,126
1350,2022-11-10 12:39:29,3186,5,12,8,96
7715,2022-10-10 06:43:30,3145,116,15,3,45
7383,2022-10-01 23:19:51,809,100,18,7,126
8262,2022-11-13 22:00:07,902,88,15,9,135
9745,2022-08-10 08:01:22,2551,188,18,1,18
4183,2022-08-15 00:58:24,1077,138,18,2,36
4666,2022-10-10 11:45:24,2257,16,18,5,90
6772,2022-11-03 20:41:25,2198,6,18,2,36
4076,2022-12-19 17:08:02,283,52,17,4,68
3567,2022-12-06 22:58:09,1473,194,17,1,17
6903,2022-12-12 19:51:49,1982,227,12,1,12
7706,2022-10-06 21:54:52,2484,102,14,4,56
4708,2022-12-07 22:24:29,2158,63,17,7,119
5865,2022-10-25 23:09:18,1346,209,15,3,45
7730,2022-10-08 21:25:57,2910,143,15,4,60
3352,2022-12-16 11:59:25,3937,17,12,4,48
9350,2022-10-27 19:45:57,1959,76,15,3,45
6864,2022-11-16 23:13:17,21,84,17,2,34
4836,2022-07-27 19:47:08,2051,177,14,1,14
2668,2022-07-30 09:45:15,3236,44,15,2,30
9511,2022-10-06 03:53:41,2763,82,17,3,51
9374,2022-10-20 23:48:14,1690,132,15,2,30
3197,2022-11-25 22:28:05,705,68,12,4,48
4036,2022-09-03 11:25:36,297,37,18,4,72
4990,2022-07-06 19:26:40,1353,166,16,4,64
9611,2022-10-30 10:14:36,1188,152,12,1,12
2840,2022-11-26 10:57:15,12,161,15,5,75
5009,2022-08-15 19:22:45,115,56,18,2,36
4112,2022-10-14 19:28:50,3458,42,12,7,84
2787,2022-10-06 20:40:11,987,155,12,3,36
4192,2022-08-24 20:36:29,3626,70,12,1,12
1066,2022-08-29 20:47:53,1329,22,12,6,72
2795,2022-12-21 20:08:36,852,187,15,3,45
1269,2022-12-20 19:16:35,1622,76,15,4,60
5851,2022-11-18 18:54:37,3371,31,18,1,18
7305,2022-12-13 21:39:05,2330,83,16,3,48
3208,2022-08-05 23:44:21,3592,49,12,6,72
5080,2022-12-06 23:05:20,2414,240,14,1,14
4832,2022-11-28 00:51:36,2581,117,12,7,84
8490,2022-12-27 19:16:10,1803,97,12,3,36
4578,2022-08-26 18:25:00,1622,119,15,6,90
5874,2022-07-07 20:25:45,1514,153,18,1,18
4679,2022-08-21 19:19:24,1400,22,12,1,12
2500,2022-07-11 21:04:59,1465,65,16,7,112
9306,2022-08-09 22:12:58,2187,158,12,4,48
9040,2022-10-29 13:29:44,3810,16,18,1,18
298,2022-10-20 12:34:35,732,214,12,11,132
6315,2022-08-15 11:37:25,3422,13,12,1,12
805,2022-10-09 23:48:11,2506,13,12,2,24
1722,2022-09-07 20:48:00,1920,20,12,1,12
7314,2022-07-11 21:03:38,2889,196,17,2,34
9055,2022-07-17 21:18:24,3242,26,14,1,14
7473,2022-09-29 12:55:44,3196,160,18,1,18
7962,2022-10-30 21:12:30,844,191,15,1,15
6300,2022-11-11 13:12:03,3091,32,12,4,48
6361,2022-07-20 20:32:12,1475,152,12,2,24
5593,2022-10-25 09:16:44,340,17,12,1,12
2245,2022-08-31 19:05:39,121,37,18,4,72
2005,2022-07-19 23:17:02,2061,159,12,1,12
9366,2022-12-09 12:42:03,1057,186,18,2,36
6372,2022-08-16 11:50:04,2362,64,14,2,28
420,2022-07-05 19:16:28,3171,232,12,3,36
9239,2022-09-08 16:09:16,2003,94,12,6,72
4861,2022-11-29 17:28:39,3334,123,16,1,16
4597,2022-09-30 20:18:06,375,199,17,3,51
5713,2022-09-12 20:53:54,1419,128,12,4,48
9106,2022-09-01 22:09:55,55,146,16,4,64
1678,2022-09-01 22:19:22,619,30,12,2,24
6416,2022-12-05 21:04:25,3770,114,18,3,54
2454,2022-12-27 19:34:55,1606,64,14,3,42
200,2022-07-31 04:55:01,2271,12,12,4,48
8570,2022-10-26 16:10:08,3085,20,12,8,96
7121,2022-07-17 22:46:02,2709,114,18,3,54
5207,2022-09-26 19:58:58,3133,189,15,1,15
3931,2022-09-10 21:52:09,2479,124,18,3,54
5537,2022-10-12 23:42:03,2275,135,12,5,60
4536,2022-12-25 00:20:36,890,45,16,2,32
2570,2022-12-23 20:25:15,2391,129,12,5,60
6788,2022-12-15 22:16:33,1726,195,18,4,72
4418,2022-11-14 22:49:34,769,68,12,3,36
2783,2022-10-16 19:19:43,485,110,17,4,68
9480,2022-12-03 08:45:03,1474,168,17,3,51
4284,2022-08-05 19:24:52,1049,41,12,6,72
934,2022-10-19 12:15:30,369,153,18,2,36
8731,2022-08-23 23:27:26,3475,10,18,2,36
6767,2022-07-29 23:49:32,756,52,17,5,85
9029,2022-09-05 21:32:06,3600,54,17,5,85
5448,2022-12-25 22:24:13,352,93,18,5,90
1922,2022-10-12 21:22:07,3325,32,12,2,24
371,2022-09-19 15:17:31,1928,223,12,4,48
3008,2022-11-16 18:18:45,2206,7,17,1,17
1627,2022-10-22 23:42:40,3676,234,18,4,72
8042,2022-10-30 19:07:24,1978,169,18,4,72
3060,2022-10-01 20:29:11,2442,61,18,3,54
1781,2022-10-30 20:09:45,1064,144,12,3,36
1031,2022-10-22 23:54:55,3718,130,12,3,36
3505,2022-12-14 19:03:50,440,152,12,4,48
9522,2022-07-26 23:56:09,735,101,12,11,132
1538,2022-10-10 20:12:12,365,208,15,5,75
6443,2022-11-29 21:58:27,3429,33,17,3,51
1128,2022-07-10 13:24:36,1350,90,17,10,170
1457,2022-10-08 13:05:36,404,140,17,3,51
302,2022-08-04 12:09:24,3381,245,18,5,90
1617,2022-11-03 22:05:51,3249,247,12,3,36
9824,2022-10-05 19:49:18,2115,226,12,1,12
133,2022-12-30 10:00:43,2257,66,15,3,45
2079,2022-09-16 04:52:09,882,11,12,1,12
6836,2022-07-22 23:51:25,3173,67,12,7,84
6290,2022-12-03 20:46:42,461,205,12,4,48
513,2022-08-23 23:38:05,542,34,18,2,36
8608,2022-11-25 20:01:15,1044,219,18,1,18
2331,2022-09-14 00:08:12,1820,167,15,6,90
2044,2022-07-04 13:15:13,1838,74,14,7,98
6468,2022-07-17 20:55:12,1163,143,15,3,45
6153,2022-08-15 20:39:48,801,178,14,6,84
4797,2022-11-05 21:30:28,1226,235,18,4,72
1952,2022-08-03 20:37:45,2360,234,18,4,72
1609,2022-07-28 23:17:06,2019,19,12,1,12
8027,2022-12-23 19:47:15,2510,52,17,5,85
1144,2022-08-13 21:38:19,2840,212,18,1,18
871,2022-10-15 20:39:06,2338,20,12,5,60
4756,2022-07-16 19:35:37,773,57,12,7,84
4360,2022-08-24 16:00:37,3786,226,12,2,24
4357,2022-07-27 23:27:58,67,130,12,1,12
8911,2022-12-26 20:31:04,1958,90,17,1,17
953,2022-09-22 23:13:47,2548,199,17,2,34
3920,2022-10-03 13:46:57,1782,105,12,8,96
4332,2022-10-13 05:00:55,1483,119,15,3,45
2750,2022-10-06 22:36:44,3442,51,18,2,36
7740,2022-08-10 20:48:18,2371,218,18,1,18
6193,2022-09-21 23:23:06,2942,229,17,1,17
8581,2022-09-07 19:17:26,1022,214,12,5,60
7769,2022-08-27 22:51:36,1415,196,17,3,51
3212,2022-07-31 23:00:45,834,60,12,2,24
1502,2022-09-09 12:53:46,3032,236,12,6,72
61,2022-09-15 21:59:47,124,40,15,7,105
3790,2022-08-31 23:51:36,504,220,12,3,36
2200,2022-07-07 16:29:08,932,228,17,1,17
4927,2022-10-20 16:56:17,1833,135,12,3,36
1453,2022-09-24 22:47:18,2145,157,15,2,30
7050,2022-08-21 19:25:23,2870,240,14,2,28
3576,2022-12-27 00:47:10,984,2,17,5,85
323,2022-11-21 13:59:45,889,14,18,5,90
6067,2022-11-28 07:35:55,2124,235,18,2,36
8881,2022-08-24 09:42:20,1237,33,17,5,85
5355,2022-09-22 21:19:55,3125,6,18,5,90
3634,2022-10-13 20:05:02,2074,67,12,6,72
4916,2022-09-08 04:16:31,3995,82,17,6,102
7432,2022-07-03 23:45:50,282,218,18,4,72
2616,2022-11-07 20:49:19,1110,133,17,1,17
565,2022-11-19 04:25:27,3264,8,12,2,24
1473,2022-11-25 21:53:41,2232,16,18,4,72
4802,2022-10-16 20:40:13,1566,3,18,4,72
5403,2022-12-28 21:57:13,2994,80,18,6,108
9667,2022-11-23 21:06:06,3463,227,12,3,36
5665,2022-08-03 20:17:50,1069,245,18,2,36
2512,2022-11-29 20:36:18,737,115,14,1,14
7905,2022-08-27 23:53:06,380,47,12,2,24
3663,2022-08-21 09:28:58,3834,60,12,1,12
5623,2022-07-20 23:49:39,141,169,18,3,54
7010,2022-11-07 21:55:41,1071,91,17,2,34
3376,2022-11-13 23:51:33,1477,132,15,2,30
5937,2022-09-29 22:09:47,3477,13,12,7,84
1012,2022-10-01 06:57:10,1574,70,12,2,24
3354,2022-11-05 23:36:36,3523,198,12,3,36
5714,2022-11-08 08:21:54,3582,85,18,7,126
3428,2022-09-24 19:12:57,2374,64,14,1,14
6877,2022-10-28 12:52:32,3823,91,17,1,17
1010,2022-08-19 23:45:09,3401,181,12,2,24
1261,2022-09-07 10:14:36,1783,84,17,2,34
4473,2022-08-17 22:27:22,1770,160,18,1,18
333,2022-07-05 21:22:03,2875,86,12,2,24
2359,2022-10-30 10:27:03,2291,150,12,1,12
791,2022-07-16 20:49:32,45,177,14,5,70
4144,2022-09-16 22:09:53,2539,23,18,3,54
520,2022-11-08 21:56:23,466,115,14,2,28
8301,2022-09-24 19:10:20,1220,71,18,2,36
1006,2022-09-03 20:11:01,3659,157,15,3,45
4307,2022-10-25 02:59:39,2566,177,14,2,28
7045,2022-10-05 23:11:16,1104,65,16,8,128
3131,2022-12-27 08:45:30,2706,103,12,4,48
4529,2022-11-30 21:43:50,2206,157,15,4,60
7528,2022-08-16 17:41:35,1712,227,12,2,24
2134,2022-08-19 22:14:25,3893,63,17,3,51
5649,2022-12-04 20:06:57,3596,238,12,3,36
4979,2022-11-14 19:41:00,569,250,17,2,34
9443,2022-10-20 22:56:35,1927,107,12,2,24
877,2022-11-10 21:13:50,459,173,18,5,90
6162,2022-08-02 23:50:43,2961,216,12,5,60
3289,2022-10-08 20:39:08,2796,184,12,1,12
5781,2022-08-03 20:40:54,1926,58,15,2,30
724,2022-11-08 06:04:38,867,150,12,1,12
9526,2022-07-20 19:55:31,474,60,12,2,24
1474,2022-11-01 20:40:58,593,48,12,2,24
4781,2022-07-25 19:34:36,3395,151,12,6,72
5491,2022-09-13 20:32:36,800,209,15,2,30
2843,2022-07-06 15:05:39,414,42,12,1,12
467,2022-09-10 19:41:42,1502,250,17,1,17
7232,2022-12-01 23:37:22,1260,61,18,9,162
7709,2022-07-28 10:24:48,2508,99,18,5,90
6097,2022-08-26 21:24:26,431,9,17,1,17
8436,2022-09-26 21:50:05,2097,24,17,1,17
4780,2022-11-21 17:07:19,1401,188,18,6,108
3467,2022-08-11 01:22:14,1407,190,12,2,24
3174,2022-12-15 19:37:16,1583,53,12,4,48
1116,2022-12-30 19:46:53,736,180,15,4,60
6150,2022-11-02 21:43:05,2935,83,16,7,112
6824,2022-10-09 23:09:23,3916,250,17,1,17
1013,2022-08-16 22:45:03,2933,196,17,2,34
5333,2022-10-29 11:21:37,671,220,12,1,12
9097,2022-09-06 16:29:32,3953,17,12,1,12
6314,2022-09-30 20:14:09,901,195,18,2,36
5129,2022-08-08 13:39:23,305,104,18,2,36
1221,2022-10-17 18:27:09,3134,122,12,3,36
6103,2022-09-18 22:59:12,1094,67,12,4,48
8141,2022-10-02 22:20:10,3679,122,12,4,48
6105,2022-10-05 19:38:41,178,105,12,4,48
9082,2022-08-11 21:11:14,3293,182,17,7,119
3225,2022-11-18 22:44:26,3984,230,12,8,96
3959,2022-08-24 19:53:16,2176,27,12,3,36
7144,2022-09-03 19:53:24,924,25,15,4,60
1821,2022-09-19 19:32:54,817,116,15,1,15
4,2022-09-23 19:32:28,3414,242,12,4,48
1889,2022-08-01 23:41:08,3573,89,12,3,36
1458,2022-11-18 01:26:29,1279,231,17,2,34
3785,2022-11-29 06:03:55,3476,175,12,4,48
7460,2022-07-26 21:17:56,3737,27,12,1,12
2457,2022-10-08 21:30:28,2707,33,17,3,51
4099,2022-09-27 18:50:42,182,191,15,4,60
2324,2022-07-24 19:50:29,3666,149,17,3,51
1318,2022-12-21 20:18:05,2703,66,15,1,15
5373,2022-12-27 22:31:57,1634,25,15,1,15
5698,2022-08-06 20:22:54,95,91,17,5,85
1478,2022-09-14 18:00:43,3795,66,15,1,15
1610,2022-08-10 23:38:46,3707,169,18,2,36
4658,2022-09-12 21:06:09,2484,78,17,3,51
5763,2022-10-13 21:49:47,35,66,15,5,75
1418,2022-10-29 08:14:52,1274,52,17,1,17
4024,2022-09-15 19:28:11,1935,71,18,5,90
4558,2022-12-26 05:21:42,3276,110,17,4,68
4778,2022-08-30 21:48:25,2389,57,12,2,24
2539,2022-08-15 02:22:37,3486,156,18,7,126
7871,2022-08-04 23:17:10,3314,233,18,1,18
1775,2022-09-05 23:13:28,1672,235,18,4,72
7427,2022-11-06 19:07:25,2277,176,15,4,60
9966,2022-11-30 20:08:03,992,172,17,7,119
5704,2022-10-06 20:46:24,304,225,12,4,48
5152,2022-11-30 19:47:48,2678,210,18,1,18
3815,2022-09-07 03:14:20,1199,96,17,2,34
2294,2022-09-09 01:28:40,2802,21,18,1,18
9586,2022-09-18 12:21:17,3172,112,12,10,120
4554,2022-11-15 21:42:38,1319,230,12,4,48
8383,2022-12-17 23:32:37,3755,156,18,2,36
6344,2022-07-13 19:44:26,69,118,12,1,12
8801,2022-11-21 19:22:36,3865,62,17,1,17
1548,2022-10-18 09:48:22,3753,244,12,10,120
2702,2022-09-25 20:09:07,2778,151,12,2,24
1984,2022-09-27 07:46:53,1041,31,18,5,90
2947,2022-10-16 08:05:31,2308,228,17,7,119
2192,2022-07-10 19:31:22,3135,130,12,2,24
8127,2022-10-24 20:03:26,1348,43,12,4,48
4241,2022-07-22 22:34:34,672,206,16,6,96
1746,2022-12-11 07:02:59,1007,122,12,6,72
6356,2022-09-09 23:33:37,3027,28,17,3,51
5732,2022-07-18 19:31:29,1808,38,15,2,30
4929,2022-11-24 22:34:57,55,238,12,2,24
3075,2022-09-22 22:39:17,1187,88,15,9,135
1750,2022-11-10 06:59:16,1618,34,18,5,90
6844,2022-08-21 13:11:05,3103,48,12,1,12
69,2022-11-20 20:08:08,1779,219,18,1,18
5893,2022-11-04 23:36:26,38,217,12,1,12
7558,2022-11-21 22:28:23,1633,88,15,4,60
9888,2022-11-29 14:18:50,757,91,17,8,136
3697,2022-08-08 18:36:43,2539,64,14,3,42
5785,2022-07-26 21:28:18,298,158,12,2,24
7290,2022-07-06 07:38:46,2989,127,15,3,45
8647,2022-10-17 23:40:43,353,54,17,3,51
5018,2022-08-04 22:44:52,456,208,15,4,60
8073,2022-10-21 20:54:10,3757,116,15,8,120
5236,2022-07-05 23:16:57,1368,240,14,3,42
8810,2022-10-08 23:55:15,3113,38,15,1,15
5452,2022-08-25 20:45:17,1786,2,17,3,51
7329,2022-08-09 17:06:34,226,151,12,1,12
1455,2022-08-05 20:19:52,470,2,17,6,102
9977,2022-07-01 23:33:36,2577,65,16,5,80
763,2022-11-06 19:43:00,1634,154,14,5,70
1515,2022-07-13 19:25:00,1293,143,15,2,30
7716,2022-12-03 21:10:30,2602,113,18,4,72
8467,2022-08-19 21:48:11,3371,75,16,3,48
6582,2022-12-30 12:04:27,2664,89,12,3,36
5145,2022-10-04 19:49:21,2165,41,12,4,48
8113,2022-08-01 02:26:12,1189,157,15,1,15
438,2022-09-26 21:18:40,3126,170,12,2,24
7125,2022-10-07 23:01:09,1443,87,18,5,90
4235,2022-09-09 10:01:59,2560,98,18,8,144
9088,2022-12-03 20:49:19,601,175,12,4,48
1697,2022-07-10 23:18:02,3919,46,17,2,34
8862,2022-09-12 07:26:43,2187,26,14,8,112
9243,2022-12-29 06:36:36,3270,87,18,2,36
8195,2022-11-06 20:04:53,1970,248,16,1,16
5422,2022-11-30 23:26:17,1774,33,17,3,51
5352,2022-10-12 13:30:57,3815,21,18,2,36
6214,2022-09-22 20:35:55,1486,47,12,3,36
1203,2022-12-31 21:50:29,412,176,15,5,75
4870,2022-12-24 13:02:41,3229,82,17,2,34
5130,2022-09-17 08:37:51,1193,18,18,4,72
1182,2022-07-30 08:44:03,3578,65,16,7,112
1683,2022-08-28 20:19:06,3312,37,18,1,18
8668,2022-09-25 22:27:17,1976,26,14,2,28
3287,2022-08-14 20:29:35,378,46,17,3,51
1283,2022-08-05 20:38:32,3043,181,12,2,24
3408,2022-08-10 23:06:26,2541,39,15,3,45
466,2022-09-23 15:58:05,229,124,18,1,18
3498,2022-12-31 23:13:10,2287,220,12,2,24
7164,2022-11-19 09:40:20,2118,187,15,4,60
6392,2022-11-19 18:37:01,178,158,12,5,60
4858,2022-07-22 21:29:52,981,240,14,1,14
2953,2022-12-24 22:47:16,3080,75,16,10,160
4214,2022-07-10 19:56:00,831,192,18,7,126
1768,2022-09-28 19:12:46,3868,90,17,8,136
9833,2022-10-29 06:07:26,92,62,17,2,34
541,2022-08-04 22:47:55,831,18,18,7,126
8948,2022-12-16 15:56:23,2041,9,17,3,51
7476,2022-08-07 09:44:23,210,48,12,2,24
1558,2022-07-24 21:26:52,159,9,17,2,34
1585,2022-10-08 16:20:09,1361,193,18,3,54
3578,2022-08-20 19:58:06,2986,118,12,10,120
5673,2022-12-01 05:17:13,3846,51,18,7,126
9459,2022-09-29 21:26:05,3190,6,18,1,18
1469,2022-12-25 22:04:41,1606,87,18,4,72
6541,2022-10-16 20:37:57,1903,237,17,7,119
5037,2022-12-03 04:37:30,1495,55,12,6,72
578,2022-07-22 21:21:59,1177,96,17,3,51
7136,2022-11-02 09:10:11,3382,141,12,1,12
5455,2022-07-15 22:54:45,3867,1,18,5,90
5011,2022-08-14 20:31:35,871,129,12,1,12
8751,2022-08-28 22:48:34,2547,6,18,3,54
5045,2022-10-17 21:15:43,1718,240,14,1,14
7094,2022-12-25 08:50:41,2806,175,12,4,48
4625,2022-07-04 19:22:49,3961,84,17,3,51
1947,2022-10-31 19:02:24,2266,58,15,9,135
6082,2022-11-03 19:25:21,2274,118,12,5,60
1805,2022-11-13 21:59:57,2833,97,12,7,84
306,2022-07-20 22:40:23,80,168,17,5,85
9270,2022-07-18 20:27:30,1435,142,16,1,16
4595,2022-07-23 23:33:39,2436,83,16,4,64
4662,2022-08-14 23:21:13,1701,248,16,3,48
8031,2022-11-06 19:03:42,3576,128,12,1,12
4591,2022-09-09 21:06:49,2883,69,14,3,42
1684,2022-09-11 21:16:02,35,212,18,3,54
2486,2022-07-17 20:26:49,3580,194,17,2,34
2721,2022-10-25 22:37:12,3374,203,12,3,36
1986,2022-09-04 19:56:53,3645,50,17,6,102
1638,2022-10-26 19:01:43,3196,216,12,4,48
4088,2022-08-25 22:50:44,2796,167,15,4,60
9198,2022-07-29 22:02:39,3562,62,17,2,34
7873,2022-12-06 01:21:41,1462,135,12,4,48
9261,2022-11-10 19:26:06,416,187,15,1,15
3337,2022-09-29 03:34:15,673,234,18,4,72
2946,2022-12-22 14:07:13,2536,145,17,4,68
3876,2022-09-25 21:58:26,299,161,15,4,60
3296,2022-08-02 13:59:31,3058,183,16,2,32
2716,2022-07-12 19:19:57,1382,100,18,8,144
6469,2022-11-30 19:55:20,2456,192,18,1,18
6982,2022-12-06 17:15:07,3026,20,12,3,36
2447,2022-07-09 19:21:04,2450,8,12,3,36
4635,2022-08-12 23:17:21,1562,100,18,4,72
1467,2022-07-30 21:57:06,3246,215,17,3,51
6197,2022-10-25 22:02:05,459,223,12,3,36
5342,2022-10-29 23:30:56,588,7,17,5,85
664,2022-12-14 20:51:58,482,183,16,1,16
6140,2022-11-07 13:49:24,662,118,12,2,24
9408,2022-12-11 15:13:57,3847,180,15,3,45
1119,2022-08-06 17:06:02,3202,13,12,4,48
7182,2022-08-28 01:36:42,3122,215,17,1,17
8978,2022-08-21 02:28:34,2668,64,14,2,28
2806,2022-11-24 20:15:50,2897,207,12,5,60
6039,2022-08-25 20:27:20,2394,48,12,3,36
2362,2022-11-05 11:03:14,97,54,17,1,17
3537,2022-08-15 20:23:39,3860,62,17,6,102
2284,2022-09-06 21:20:50,2114,58,15,4,60
5888,2022-12-21 08:43:02,3304,62,17,7,119
2086,2022-09-13 22:01:19,1233,91,17,5,85
580,2022-12-12 11:18:56,258,12,12,3,36
2811,2022-09-05 19:08:22,366,201,12,4,48
4727,2022-12-08 23:54:49,1725,91,17,3,51
9589,2022-10-01 17:05:56,1844,83,16,5,80
3469,2022-07-01 23:47:31,2737,156,18,3,54
5341,2022-07-17 23:37:26,2965,36,18,1,18
6833,2022-11-17 23:00:39,2510,177,14,3,42
4569,2022-11-05 21:23:00,2859,103,12,2,24
9989,2022-11-17 21:40:26,2975,210,18,7,126
2472,2022-09-14 22:15:35,1210,222,18,6,108
2802,2022-11-09 11:26:55,3802,114,18,4,72
2742,2022-08-04 21:42:13,219,161,15,6,90
7000,2022-08-08 22:18:46,2235,162,12,1,12
3085,2022-11-07 11:30:03,181,194,17,6,102
9109,2022-07-02 21:39:46,3300,95,18,4,72
9470,2022-07-04 19:58:49,893,57,12,4,48
6368,2022-10-24 01:54:43,3682,108,12,4,48
2420,2022-10-12 23:36:53,2453,140,17,8,136
4928,2022-09-06 22:22:36,3648,4,12,1,12
475,2022-08-14 19:21:46,3752,234,18,3,54
1571,2022-09-24 19:22:07,2895,232,12,6,72
5478,2022-07-07 21:23:38,2124,106,17,3,51
2600,2022-09-09 14:27:35,1213,122,12,4,48
7087,2022-11-19 23:13:58,2147,9,17,1,17
3023,2022-12-02 22:32:46,3056,111,17,4,68
1557,2022-09-20 14:25:24,2582,214,12,1,12
3493,2022-12-13 23:33:55,2671,2,17,2,34
2989,2022-09-08 20:13:32,3844,233,18,5,90
5969,2022-10-28 16:53:07,3538,128,12,2,24
3555,2022-12-06 21:47:13,3761,34,18,1,18
5432,2022-11-16 21:27:24,2111,174,12,5,60
821,2022-11-10 19:28:57,3962,104,18,6,108
6666,2022-10-24 23:07:15,3013,125,15,5,75
3580,2022-08-18 19:08:02,1353,60,12,2,24
8430,2022-11-27 12:09:28,3904,5,12,5,60
3325,2022-12-05 19:08:31,533,135,12,4,48
922,2022-07-28 23:11:10,309,17,12,4,48
1178,2022-10-20 20:20:21,2007,193,18,2,36
2663,2022-07-17 21:22:50,2470,98,18,8,144
7482,2022-10-08 23:07:11,3190,92,18,5,90
2237,2022-10-05 20:02:04,3783,225,12,2,24
7433,2022-08-13 21:02:36,3421,36,18,1,18
8429,2022-11-22 19:21:50,492,130,12,5,60
9538,2022-10-25 15:33:03,204,6,18,4,72
2335,2022-08-09 20:44:40,1580,128,12,3,36
5596,2022-08-04 21:03:48,1965,225,12,2,24
4680,2022-12-19 23:15:39,3437,219,18,2,36
2639,2022-07-14 20:23:22,3042,191,15,2,30
5191,2022-11-07 19:40:43,3053,227,12,1,12
9017,2022-08-15 21:17:23,2932,63,17,4,68
2844,2022-10-24 22:39:03,742,152,12,1,12
6449,2022-08-21 19:09:00,3397,217,12,1,12
9421,2022-10-10 20:06:11,1312,158,12,1,12
6122,2022-10-19 12:33:43,2782,168,17,2,34
3419,2022-10-17 17:34:02,757,150,12,3,36
2437,2022-11-05 23:34:38,863,148,18,5,90
6523,2022-08-17 19:17:38,3768,117,12,10,120
2521,2022-09-04 06:00:51,3522,218,18,6,108
2556,2022-08-26 21:52:31,821,155,12,7,84
9957,2022-07-09 23:22:41,1703,39,15,3,45
7958,2022-09-30 09:47:14,2845,215,17,8,136
5427,2022-11-20 22:25:14,2561,191,15,4,60
5998,2022-11-17 20:36:47,1856,112,12,2,24
8844,2022-07-27 20:02:55,3256,86,12,1,12
8212,2022-11-03 19:02:47,2920,171,17,7,119
14,2022-09-03 18:51:01,3054,42,12,1,12
8319,2022-10-14 17:41:24,929,86,12,1,12
141,2022-12-28 07:50:36,3697,98,18,2,36
6638,2022-07-29 21:07:16,1211,224,12,4,48
7985,2022-08-15 14:11:20,2429,144,12,2,24
1934,2022-12-06 17:59:46,3518,128,12,3,36
2701,2022-07-18 23:11:58,2497,249,18,8,144
472,2022-09-14 19:53:16,2533,248,16,4,64
7660,2022-08-18 19:07:03,596,74,14,3,42
3475,2022-08-01 03:17:41,2877,103,12,6,72
5837,2022-11-07 22:47:58,2002,190,12,2,24
8523,2022-12-05 14:17:46,1103,57,12,4,48
4389,2022-12-17 23:57:20,3204,183,16,3,48
1926,2022-08-31 14:13:48,2053,39,15,2,30
8188,2022-09-02 20:57:35,3281,144,12,2,24
5030,2022-09-02 14:30:18,3413,56,18,1,18
7127,2022-10-06 17:53:12,3555,185,18,5,90
816,2022-10-11 20:15:16,816,134,17,6,102
8077,2022-08-21 12:04:05,1034,55,12,1,12
7870,2022-11-12 20:47:02,235,221,12,7,84
8760,2022-07-10 23:18:44,992,84,17,3,51
196,2022-11-30 19:35:29,1528,17,12,3,36
1639,2022-08-31 17:48:23,2799,213,12,2,24
214,2022-08-20 22:13:45,2402,79,18,4,72
7911,2022-08-12 12:10:38,1811,138,18,6,108
2736,2022-11-04 23:06:36,1264,146,16,1,16
5976,2022-08-26 12:41:19,3625,73,12,2,24
9396,2022-07-10 22:37:49,499,97,12,4,48
9475,2022-11-16 22:31:42,1721,170,12,1,12
4065,2022-10-27 20:27:41,2937,73,12,2,24
5186,2022-10-23 21:03:26,139,40,15,1,15
9931,2022-07-31 15:00:09,823,215,17,2,34
65,2022-12-28 21:19:54,858,59,17,4,68
7632,2022-09-06 00:56:03,3971,28,17,2,34
1415,2022-11-04 19:48:20,1846,193,18,1,18
2349,2022-12-15 14:50:22,2701,81,18,4,72
5408,2022-08-10 22:22:49,1741,74,14,1,14
2130,2022-09-10 23:30:06,1323,102,14,6,84
8598,2022-11-24 21:38:09,1661,162,12,7,84
2966,2022-11-19 22:23:10,3087,147,12,2,24
1976,2022-07-12 13:24:30,976,97,12,4,48
5075,2022-07-10 19:45:40,177,193,18,4,72
6189,2022-10-18 21:19:59,3902,27,12,1,12
7751,2022-07-10 22:51:26,1512,47,12,3,36
5414,2022-11-13 01:50:50,1676,214,12,3,36
1554,2022-10-06 22:01:36,3177,124,18,1,18
9830,2022-09-08 20:27:27,2458,68,12,9,108
1036,2022-10-05 01:33:25,1656,140,17,3,51
9644,2022-09-11 22:43:44,1520,220,12,1,12
7457,2022-12-22 00:57:27,2919,164,14,8,112
3730,2022-12-15 23:21:25,436,166,16,2,32
4131,2022-07-07 20:23:30,2977,154,14,5,70
186,2022-12-30 19:42:04,725,95,18,1,18
3002,2022-07-21 23:25:25,1487,133,17,1,17
4029,2022-10-07 19:56:44,1582,32,12,8,96
4352,2022-10-19 15:34:50,1188,190,12,3,36
4801,2022-11-06 19:06:23,815,20,12,9,108
9873,2022-11-06 09:41:52,1221,123,16,3,48
794,2022-10-28 18:33:24,262,238,12,4,48
2122,2022-09-01 07:17:44,3744,132,15,5,75
9786,2022-10-06 10:24:31,979,114,18,3,54
